Course ID,Course Title,Categories,Description,提供元
539467,WordPressプラグインでサイトをカスタマイズしよう,テクノロジー,WordPressは世界的に人気のある無料ブログソフト/CMSで、Custom Post Type UIプラグインでさらに機能を拡張し、テーマごとにコンテンツの管理や整理ができます。本コースでは、カスタム投稿タイプやタクソノミーの作成方法や設定方法について解説します。プラグインの導入により、効率的なコンテンツ管理が可能になります。,Linked_in
4520180,Cisco Certified Network Associate (200-301 CCNA) 試験対策：ネットワークアクセス,テクノロジー,CCNA取得に必要なルールやCisco機器の基本操作方法を解説するCisco Certified Network Associate (200-301 CCNA)コースでは、スイッチを使用したネットワークアクセスの方法を詳しく説明します。実用的な技術や基礎コマンド、Cisco機器の操作方法について、ネットワークシミュレーターを利用してわかりやすく説明します。,Linked_in
3230032,プロジェクトをシンプルにするマネジメント術,ビジネス,プロジェクトは職場での全ての事柄。このコースでは、プロジェクトマネジメントの基本的なスキルを学び、12のステップ、タスクの書き出し、進捗確認手順、ツールの使い方などを解説。あらゆるプロジェクトを予算内に成功させる方法を習得できる。,Linked_in
3230031,Power BIで見やすいレポートを作るには,"ビジネス, テクノロジー",Power BIの多種多様なグラフのテンプレートを活用し、データ分析結果を見栄え良く可視化する方法を解説するコース。スモールマルチプルやリボングラフ、条件付き書式、KPI向けのグラフの特徴をわかりやすく説明し、見やすくインパクトのあるレポートを作成することができるようになる。,Linked_in
3230033,自己認識を高める,ビジネス,成功する人の多くは、高い自己認識力を持っており、このコースでは自己認識を高める方法を学びます。自身の信念やモチベーションを明確にし、他者からの評価とのギャップを特定する方法やストレス管理の戦略、行動計画の活用方法などを紹介します。キャリアアップやリーダーシップスキルの向上に役立つコースです。,Linked_in
526166,Away3Dでアニメーションを作ろう,クリエイティブ,AwayJSは、JavaScriptライブラリ版の3DライブラリAway3Dであり、JavaScriptの基礎を学んだ人を対象に、ダイナミックでインタラクティブな3Dアニメーションの作り方を紹介しています。章ごとにステップバイステップで進行し、構文、機能に加えてスクリプトの組立て方も理解可能です。自分のサイトに3Dを取り入れることで、よりインタラクティブで魅力的なサイトを作成できます。,Linked_in
525077,InDesign CC 基本講座,クリエイティブ,InDesignの基本的な操作から実践的な使い方までを解説し、初心者から上級者まで役立つ内容を提供。扱ううえでのベースとなる考え方も伝え、基本から学びたい方に最適。,Linked_in
527018,SwiftプログラマーのためのXcodeテクニック,テクノロジー,Swiftプログラマー向けのXcodeのテクニックを紹介するコース。ブレークポイントやプロファイラを使ったデバッグ方法やGitでのバージョン管理法、ユニットテストも取り扱う。アプリ開発の効率アップのために役立つ実践的な技術を提供する。,Linked_in
3141506,異文化理解能力とインクルージョンを育むには,ビジネス,インクルージョンに注力した職場は、従業員のエンゲージメントを高め、Innovationの文化を生み出し、組織の利益に効果がある。異文化理解能力は、文化の違いを認識し、尊敬し、柔軟に適用するために必要不可欠である。このコースでは異文化理解能力を高め、自分自身のアイデンティティを探求し、4Eモデルの練習や実践などに役立つ。文化を超えた平等で多様な環境を作り出すために異文化理解能力を学習しましょう。,Linked_in
2405061,Revit 2022 基本講座１：BIMの概要と基本モデリング,クリエイティブ,RevitはAutodesk社が作成したBIMソフトで、建築3Dモデルに加えて仕上げや工程などの情報を一元管理できるため、高度な設計業務が可能。このコースではRevit 2022の基本操作やモデル作成を学べ、BIMの概要から始まり、建築要素の作成まで幅広い内容を解説する（Revit 2020/2021からアップデート） 。,Linked_in
627242,Outlook 2016 for Mac 基本講座,ビジネス,Mac版Outlookには、メールの送受信だけでなく、連絡先、予定、タスク、メモの管理が可能で、Windows版と同様の多くの機能があります。このコースでは、基本的な機能を解説し、日々のマネジメント業務で役立つ機能やツールを学ぶことができます。MacでもWindowsと同じようにOutlookを活用できるように、このコースを利用しましょう。,Linked_in
3141986,ソーシャルメディアマーケティングの基礎,ビジネス,SNSは現代の企業に欠かせない交流ツールであり、適切に運営すると成果が出る。このコースではFBやTwitter、Instagramの操作手順から、運営の基本的な考え方、体制決め、成果計測手順、活用方法まで解説される。,Linked_in
627244,Lightroom mobile 入門,クリエイティブ,Lightroom mobileは、デスクトップ版と同様の高機能な現像ツールを備えたモバイルデバイス用の写真撮影・編集アプリで、RAWやHDRモードでの撮影も可能。本コースでは、写真の読み込みから整理、同期、公開までを解説し、便利な活用方法を紹介します。Lightroom mobileの機能をフルに活用し、手軽に本格的な写真撮影と編集に挑戦しましょう。,Linked_in
627245,Outlook 2011 for Mac 基本講座,ビジネス,Mac版のOutlookはWindows版と同様に多機能で、メールの送受信、連絡先や予定の管理ができる。このコースでは基本的な機能を解説し、受信メールの振り分けやタスク、メモの作成、メールに添付する方法などを学ぶことができる。Windowsで慣れ親しんだOutlookをMacでも使いたいなら、このコースをぜひ使ってみよう。,Linked_in
4510722,ChatGPTとは,ビジネス,ChatGPTについて基本的な仕組みやビジネスでの活用例、メリット・注意点、将来的な可能性を解説するコース。注目を集めているChatGPTをわかりやすく簡潔に解説します。,Linked_in
5912029,JavaScript 基本講座,テクノロジー,JavaScriptは世界中で最も利用されているプログラミング言語であり、インタラクティブな機能を提供するウェブサイトやIoT制御などに広く使用されています。このコースでは、初心者がJavaScriptの基本からプログラミングを学ぶことができます。ファイルの作成、文法、基本概念、制御構文、データの扱いなど、わかりやすい方法で学習します。,Linked_in
5029082,適切な意思決定をするには,ビジネス,組織の意思決定が遅れることはよくあるが、このコースでは実践的なプロセスを使用してスピードと精度のバランスを取ります。独裁的、参加型、民主的、同意に基づく意思決定スタイルを説明し、特定の状況に最適なスタイルを示します。4つの曖昧なタイプを紹介して、不明確な問題を理解し、リスクを減らし、予期しない問題に対処する方法を学びます。関係者に参加してもらうための具体的な方法も学習します。主要な概念を適用すれば、少ないリスクで素早く的確な意思決定を行い、より多くの支持を得ることができます。,Linked_in
2430001,マネージャーとして新入社員研修を成功させるには,ビジネス,新入社員研修が重要であり、成功することで新入社員は熱意を持ち、組織に尽力するモチベーションが高まる。本コースは主任やマネージャー向けに、入社前の準備から研修後の数日間を成功させるポイントまで具体的なプロセスとヒントを提供し、研修の効果を高め、会社に馴染むための期待事項や人事部の役割を学ぶ。,Linked_in
3044375,幸せなキャリアを築く,ビジネス,自分らしい幸せなキャリアを築くために、自己対話を通して、人生の方向性を見つめ直し、外部の環境変化を意識したり、短期・長期的な目標設定をして、最高の自分を描いたり、小さなことから始めることで実際に行動に移します。キャリアというキーワードを軸に、自己の探究心を最大化させて、充実感と幸福感を得る方法を紹介します。,Linked_in
5029083,動画の音声ノイズ除去テクニック,クリエイティブ,Premiere ProやAudition、iZotope RXなどを使って、映像コンテンツの音声に混入するノイズを処理する方法を紹介するコースがあります。背景ノイズの除去や残響の軽減、電気的原因で入ったノイズの処理、専用ツールiZotope RXを使った高度なノイズ処理まで、さまざまな方法を解説します。,Linked_in
2430002,SMARTの法則でチームと部下の目標を定めるには,ビジネス,SMARTの法則を使い、組織の戦略に基づいた目標設定方法について解説するコースがあります。適切な目標を設定し、モチベーションを高めることで成功につながります。ボトムアップやゼロベースの目標、インセンティブの活用方法や進捗管理、軌道修正についても説明します。,Linked_in
780519,困難から立ち直るには,ビジネス,社員がストレスに打ち勝ち、困難な状況から立ち直るためには、レジリエンスレベルを上げることが必要。このコースでは、5つのトレーニング方法と5つの戦略を紹介し、自分の現在のレベルと目標を確認してギャップを埋める方法を学ぶことができる。,Linked_in
3158187,カスタマーサポートマネージャーとして顧客の期待に応えるには,ビジネス,カスタマーサポート担当者は常に顧客の期待を上回るために、顧客の期待を管理する必要がある。このコースは、顧客の要望に応える方法、影響要素、問題点の特定方法、情報と実際のサービスの検証方法、応答時間の管理方法などについてカスタマーサポート部門マネージャーに向けたものである。,Linked_in
3158188,将来有望な人材をマネジメントするには,ビジネス,優秀な人材とは、スマートな思考力を持ち、次世代のリーダーになる可能性が高い人物です。このような人材を効果的にマネジメントするためには、特殊なリーダーシップテクニックが必要です。このコースでは、ポテンシャルの高い人材との戦略的なマネジメントと能力開発支援について解説し、最高のパフォーマンスを引き出す方法やコミュニケーションのヒントも紹介します。,Linked_in
725941,InDesign CC 2018 基本講座: 表組みとグラフィック,クリエイティブ,Adobe InDesignはプロのデザイナーや編集者に支持される高機能なページレイアウトソフト。本コースではInDesign CCの基本的な操作法を習得し、グラフィックデータや表組み、データ入稿を安全に行うための書き出しやパッケージの基礎を解説。初心者から上級者まで、InDesignの基本操作をマスターできる。,Linked_in
561387,ウィークリー Web デザインシリーズ,"クリエイティブ, テクノロジー",「ウィークリーWebデザインシリーズ」では、Web制作に役立つ情報を毎週紹介。Photoshopの使い方、HTML5/CSS3の新機能、JavaScriptを中心にしたライブラリやjQueryプラグインの使い方など、プログラマーとしてのノウハウを業界トレンドも反映してお届けします。,Linked_in
5036603,Illustrator CC 2019 基本講座,クリエイティブ,Adobe Illustratorはグラフィックデザインに不可欠なソフトウェアであり、本コースでは基本操作を解説。幾何学図形作成ツールからペンツール、文字編集、クリッピングマスクなどを説明し、イラスト作成の基礎を理解できる。Monika Gause氏のドイツで人気のコースを日本向けに再構成した本コースで、すぐにオリジナルのデザイン・イラストが作成可能に。,Linked_in
754484,SOLIDWORKS 2018 基本講座,クリエイティブ,世界で広く使われている、機械系3D CADソフトであるSOLIDWORKSの基本的な使い方について解説したコース。スケッチの寸法拘束や幾何拘束機能、アセンブリの手順などを学ぶことができる。SOLIDWORKSの使い方を学びたい人は、このコースを参考にしてほしい。,Linked_in
541557,すぐにわかるLinkedIn モバイルアプリ,ビジネス,ビジネス特化型ソーシャルメディアLinkedInは世界4億人以上が利用し、日本でも100万人以上のユーザーがいる。スマホやタブレット向けのアプリもあるため、ビジネスネットワーク情報をいつでも持ち歩ける。このコースでは初めてでも理解できるよう、モバイルアプリの基本操作方法を解説。Brad Batesole氏のアメリカ版コースを再構成し、日本のユーザーに向けた内容となっている。,Linked_in
4379399,ディープラーニングとは,テクノロジー,AIの分野で注目される「ディープラーニング」について、基本的な仕組みから開発の歴史やビジネスでの活用例、導入するメリットや課題などをChatGPTを含めて解説します。,Linked_in
3318148,Excel：ダッシュボードを作成する,"ビジネス, テクノロジー",Excelでダッシュボードを作ると、把握しやすいデータが一画面で確認でき、グラフやアイコンなどで視覚的に情報をつかみやすい。このコースでは、Excel基本操作ができる人を対象に、ダッシュボードの作成方法や効果的なコツをわかりやすく紹介している。ピボットテーブルからの値取り出しやアイコンでのグラフ作成、配色変更など内容も充実している。用途に応じたパーツ作成方法や伝わりやすいレイアウトポイントを学べる。,Linked_in
790312,Excel 2016：データ分析,"ビジネス, テクノロジー",大量のデータを集計や分析する際には、データ整備が大変な作業になることがあります。このコースでは、Excel 2016を使ったデータ分析の方法や機能、操作方法を学ぶことができます。具体的には、自動拡張するテーブル機能や、スライサーを使ったピボットテーブル、並べ替えなどを解説します。大量のデータをわかりやすく可視化する方法を身につけましょう。,Linked_in
790313,ASP.NET Core 基本講座,テクノロジー,Windowsサーバー専用だったASP.NETが、macOSやLinuxでも動くようになった。ASP.NET Coreを使用するとクロスプラットフォーム対応のWebアプリを開発でき、ASP.NET MVCを活用することができる。このコースではASP.NET Core初心者を対象に基本的な機能を説明し、RazorなどのViewエンジン、DBの使用法、セッションの使い方を解説する。,Linked_in
524598,Maya 2015 基本講座：ポリゴンモデリング,クリエイティブ,ポリゴンモデリングの要素・利点・難点を説明し、ウィリー・ジープのモデル制作で新しいツール使用や物体モデリング方法について紹介し、最後にオーガニックモデリングとキャラクターモデリング方法を解説する。,Linked_in
523024,WordPress カスタマイズテクニック,テクノロジー,WordPressで多様なサイトを作成する実践的なテクニックを学ぶコース。カスタムフィールド機能などを前半に、マルチサイトに関して後半に解説。これらの内容を習得すれば、どんなサイトでも自信をもって作成可能。,Linked_in
4502093,Google アナリティクス 4 (GA4) 基本講座,"テクノロジー, ビジネス",Googleアナリティクスは2023年7月にGA4に完全移行します。このコースではGA4の基本的な知識や操作方法を解説し、実際に活用する方法についても説明します。コンセプトや操作手順、レポート作成やデータ検索方法についてわかりやすく説明します。,Linked_in
3096201,人々の感情を味方につける,ビジネス,人々の感情を味方にする能力は成功に必要不可欠であり、このコースで理解できる。相手の関心をもたせ、高いリーダーシップを発揮する方法や、人の欲求や物事を前進させる言葉の使い方を学ぶ。また、反対論者の感情を和らげたり、熱意を持続させるコツも紹介する。,Linked_in
5002425,Word 2019 基本講座：表・グラフィックス・ページレイアウト,ビジネス,Wordには様々な機能があるが、使い方を知らない人が多い。表の作成や画像挿入、ページレイアウトの設定などをマスターすれば作業時間を短縮し、効率よく文書を作成できる。このコースではWord 2019の基本機能を解説し、表やグラフィックスの挿入、ページレイアウトの設定などを詳しく説明する。用紙サイズや余白、ヘッダーやフッターなども扱う。,Linked_in
788239,Excel 2016：書式設定,ビジネス,Excelの書式設定機能を利用することで、数字や文字列の表示方法を変えながらデータ内容を変更することなく、見た目を整えることができます。このコースではExcel 2016で使用する様々な書式設定について学び、罫線のスタイルや背景色の設定などの方法や、条件に応じた書式設定について解説します。適切な書式を素早く設定することができるようになりましょう。,Linked_in
524118,JavaScript 実践講座： jQueryでLightboxを作ろう,テクノロジー,JavaScriptとjQueryを使ってWebサイトのLightboxを作成するコース。HTMLやCSSでのコーディングの方法から実際の切り替え方法まで解説。Lightboxの利用方法だけでなくJavaScriptとjQueryの基礎も習得できる。,Linked_in
2714224,営業マネジメントの基礎,ビジネス,営業にとって重要なマネージャーの役割を理解し、営業チームを効果的に管理するためのコースを紹介。優秀な営業担当者を獲得する方法や、報酬制度の設計、オンライン営業での注意点も解説します。,Linked_in
3002369,データサイエンス入門：データをもとに語る,"ビジネス, テクノロジー",仕事や人生において、ストーリーテリングはデータサイエンスで有意義な情報を伝えるために必要不可欠です。このコースでは、ストーリーテリングの定義や構成要素、効果的な組み立て方、聞き手の共感を呼ぶ手法などについて解説し、数字の背後にある意味を理解し、行動を促す方法を学びます。,Linked_in
790311,Excel：ピボットテーブル（365/2019）,ビジネス,Excelのピボットテーブルは、ドラッグ＆ドロップ操作だけで集計ができる便利な機能で、集計や分析業務を効率化します。初心者でも理解できるように構成され、売上構成比の計算やランキング表示にも対応しています。,Linked_in
2203497,新任マネージャーの心得?,ビジネス,リーダーシップは学べるスキルであり、他者の仕事を円滑にする対人スキルだ。マネージャーのためのコースでは、リーダーとしてのアイデンティティを確立して成功するための手法を学べる。信頼構築、会議進行プロセス、権威を築くテクニックなどが学べ、役割に自信を持って取り組むことができ、組織における自己価値も高められる。,Linked_in
536578,Flash Professional CC 2015の新機能,クリエイティブ,Adobe Creative Cloudが2015バージョンにアップデート。Flash Professional CCには、ボーンツールやFlash PlayerとAIRおよびHTML5 Canvasドキュメントのパブリッシュの強化、作業効率が高まる細かな改善が盛り込まれた。新機能の詳細を本コースで学び、今すぐ使いこなすことを目的とする。,Linked_in
620034,Microsoft Projectでクライアントレポートを活用する,ビジネス,Microsoft Projectではビジュアルレポートとクライアントレポートの2つの機能があり、このコースではクライアントレポート機能を使用して視覚的なレポートを作成する方法を紹介。チームのタスクやリソースの稼働状況を把握するレポートや上級管理者が進捗を把握するレポートなどの作り方を学べる。Microsoft Projectでレポートを作成したい人におすすめ。,Linked_in
538516,Photoshop レイヤー効果活用テクニック,クリエイティブ,Photoshopのレイヤー効果を活用するとさまざまな表現が手軽にできるため、本コースでは基本やスタイルの保存方法、効率的な作業手順やオプションの設定、レイヤー効果を使った具体例を学ぶことができます。ドイツのトレーナーによる実用的なテクニックを再構成した日本向けのコースです。,Linked_in
5003766,Java 基本講座,テクノロジー,このコースはJavaの基本的な知識を身に付けられるよう構成され、小規模なプログラムから大規模なシステムの開発まで使用されていることが説明されています。Eclipseを使用したプログラミングの始め方からオブジェクト指向プログラミングの考え方まで解説され、Java Development Kitの使い方も紹介されます。Javaに関する総合的な知識を身に付けられるコースです。,Linked_in
5003765,リスクを恐れないリーダーになるには,ビジネス,リスクは成長には必要不可欠であり、組織レベルでも個人レベルでも重要です。リスクを取らないマネージャーは成長できないため、リスクの取り方を学びます。リーダーシップにおけるリスクの役割やリスク許容度などを理解し、アイデアの文化を築くことが重要です。優れた製品だけでなく、組織全体を改善することができます。,Linked_in
788240,.NET Core 入門,テクノロジー,.NET Coreは新しい.NET環境で、従来の.NET Frameworkにはなかったクロスプラットフォーム対応が可能です。このコースでは、.NET Coreの始め方からWindows Subsystem for LinuxやmacOSで動かす方法まで解説します。クロスプラットフォーム開発を行うためのテクニックを学べます。,Linked_in
4411405,Revit 2024 基本講座：基本操作とモデリング,クリエイティブ,Revitを使うことで、建築設計から工程管理までシームレスなワークフローを構築できる。本コースではRevit 2024の基本的な考え方とモデリング方法を学び、BIMモデルを作成する過程を解説する。修了後はストレスフリーなワークフロー構築が可能。,Linked_in
788241,Access 2019 基本講座,ビジネス,このコースでは、Microsoft Accessのデータベース機能を使い大量のデータを効率よく管理する方法を解説する。Access 2019の基本的な機能、テーブルの作成からレポート作成まで一つずつ丁寧に説明する。,Linked_in
790319,Xamarin 基本講座,テクノロジー,Xamarinは無償版も提供され、iPhone実機へのデバッグが容易になっている。このコースでは、Xamarinの基本、Xamarin.iOS、Xamarin.Android、Xamarin.Formsについて説明し、データバインディングやMVVMなどの開発方法にも触れます。Xamarinを使えば、クロスプラットフォーム開発ができるため、本コースでXamarinを使った方法を学べます。,Linked_in
4411406,AutoCAD 2024 基本講座：基本操作,クリエイティブ,AutoCADはオートデスク社によって開発・販売され、世界で最も使用されているCADソフトである。本コースでは、AutoCAD 2024の基本的な操作と作図・編集機能を順に紹介する。初心者にも丁寧な解説とサンプルファイルで基礎からステップアップできるよう構成している。また、複写やストレッチなどの既存する図形を効果的に利用する編集機能も解説している。,Linked_in
2861071,Excel 2016：データの取得と変換,ビジネス,Excel 2016のデータの取得と変換機能を使用することで、作業を自動化し、集計や分析に時間をかけることができます。このコースでは、機能の使用方法、クエリの作成と編集、フォルダ内のファイルを一括でインポートする方法などを詳しく解説します。データの取得と変換機能を使えば、初心者も作業の効率を向上させることができます。,Linked_in
526542,キャラクターアニメーションの基礎：顔の表情と会話編,クリエイティブ,MAYAを使った会話のアニメーション作成方法を解説するコース。初心者でも基本理解が得られる構成で、基礎知識を必要とせずに学べる。George Maestri氏のコースを最新版MAYAで、日本語UIで収録したもの。,Linked_in
687304,Animate CC 2018 基本講座,クリエイティブ,Animateは、デバイスやプラットフォーム向けにインタラクティブなアニメーションを作成できるソフトウェアで、初心者でも使いやすい。このコースでは、基本的な操作からグラフィックの描画、アニメーションの作成、JavaScriptによるコーディングまで幅広く学べる。特にシェイプやトゥイーンアニメーションについては初心者でも理解しやすいよう詳しく説明されている。Animateの使い方を学び、魅力的なコンテンツを作ってみよう。,Linked_in
526306,トム・デュラムのインディーズ映画製作,クリエイティブ,トム・デュラムは、広告やビデオの制作でスキルを磨き、自分の時間とお金を映画制作に投じていた。しかし、彼が初めて手がけた長編映画『95ers』は、彼自身の能力を超えたものであり、大量の視覚効果やスタッフが必要だった。キックスターターで資金援助を得たことで、彼は映画を完成させ、新しい観客を魅了した。今回の「創造のひらめき」シリーズで、『95ers』の舞台裏を紹介。,Linked_in
2952188,開発者のためのAzure Storage,テクノロジー,Azure Storageは、物理サーバーやネットワークの管理コストを削減し、安全にファイルを扱えるファイルサーバーをクラウド上で構築するサービスである。本コースでは、BlobストレージやFileストレージ、キューストレージを使って、ファイルサーバーとしての操作方法を解説する。,Linked_in
790320,Excel 2019 基本講座：関数・データベース・ピボットテーブル,ビジネス,Excelには多くの機能があるが、それらを知らずに使っている人が多い。関数や分析機能などの基本を学べば作業時間を短縮し、生産性を高めることができる。このコースでは、Excel 2019の関数・データベース・ピボットテーブルの基本機能を説明する。IF関数やVLOOKUP関数、データの抽出や並べ替え、ピボットテーブル、What-IF分析やマクロも触れる。Excelでこれら機能を活用するための元となる知識を身につける。,Linked_in
4504020,自社のクラウド戦略に持続可能性を取り入れる,"ビジネス, テクノロジー",地球の資源消費が増加し、クラウドのリソースも影響を受けている。持続可能なクラウドソリューション・アーキテクチャの基本設計原則や、消費電力量に影響を与える概念、二酸化炭素排出量などについて学ぶ。ソフトウェア設計の改善や、プロバイダーから提供される二酸化炭素排出量データの問題、炭素税や炭素集約度についても解説。,Linked_in
3107896,Microsoft Forms 入門,ビジネス,Microsoft Formsは、Webブラウザで簡単に多様なアンケートを作成し、集計することができる。回答形式やクイズ、ランキング回答、マトリックス型の回答など、豊富な質問形式を紹介。クローズドなアンケートと不特定多数向けのアンケートの違いや、分岐機能の使い方も解説する。,Linked_in
5003767,Excel VBA：プロシージャ・モジュール・クラス,テクノロジー,Excel VBAの中級者以上に向けて、プロシージャやモジュール、オブジェクト、ユーザーフォーム、クラスモジュールについて学ぶ。クラスについては具体的な2つの題材を使って、実務で活用できるスキルを身に付けられる。実践的な知識やテクニックが学べる。,Linked_in
2895065,リーダーとしてリモートチームを率いるには,ビジネス,テクノロジーの発展により、リモートワーカーの数は増加しており、リモートチームを管理することは容易ではない。このコースでは、リモートチームを率いるリーダーを対象に、リモートリーダーシップの実践方法を説明し、物理的に離れた環境でのチームとの関係・良好な繋がりの維持、両方の環境での公平なリーダーシップ、適切な境界線の引き方などにも言及する。,Linked_in
2919388,Revit 2020 基本講座１：BIMの概要と基本モデリング,クリエイティブ,RevitはAutodesk社が作成したBIMソフトウェアで、建築3Dモデルを管理するだけでなく、仕上げや工程などの情報を効率的に扱えます。このコースではRevit 2020の基本的な操作方法やモデル作成について解説しています。建築要素の作成方法も紹介しています。Revitを使いこなして高度な設計業務を行いたい方にお勧めです。,Linked_in
2414837,SketchUp 基本講座,クリエイティブ,「SketchUp」はアイデアを再現することができ、初心者でも学びやすいことで知られています。このコースでは設計業務で使用する基本的な操作を解説しながら、図面を取り込んだりプレゼン用のイメージを作る方法までを学ぶことができます。自分のアイデアを伝える上での困難がある人は、このコースを終えればSketchUpを自由に使いこなせるようになるでしょう。,Linked_in
726654,Access 2013：クエリ,ビジネス,Accessのクエリを活用し、アクションクエリ、重複クエリ、不一致クエリなどを作成する方法を学ぶコース。ビジネスでよく使われるAccess 2013の関数式を紹介し、実例を交えながら丁寧に解説する。ビジネスの現場でより効率的にAccessを使いこなしたい人におすすめ。,Linked_in
534167,Photoshopの3Dブラシと混合ブラシを使いこなそう,クリエイティブ,Photoshopにはペンタブレットを使ってリアルな筆感を再現できるブラシもある。ペンタブレットの便利な使い方や3Dブラシ、混合ブラシツールの使い方を学び、プリセットから選んだりカスタマイズすることで簡単に使えるようにする。Photoshopのブラシとペンタブレットでリアルな描線が描ける。,Linked_in
535020,フォトグラファーのためのPhotoshop入門,クリエイティブ,このビデオトレーニングは、写真家にとって必要不可欠なツールであるPhotoshopの基礎知識と機能の使い方を学ぶことができます。画面上のツールの使い方や調整レイヤーを使った色や明るさの調整、画像のトリミング、カラーモードの設定、Web向けの書き出しなどが学べます。初心者から中級者まで、おすすめです。このビデオトレーニングは、lynda.comのトレーナーTim Grey氏が開発したもので、日本のユーザーにわかりやすく再構築されました。Photoshopの基礎教養を身につけ、作業がスムーズになるスキルを身につけましょう。,Linked_in
726655,ウィークリー Web プログラミングシリーズ  ,"テクノロジー, クリエイティブ",JavaScriptの新しい構文ECMAScript 2015の具体的な使い方や良くなる点を解説するウィークリーWebプログラミングシリーズ。新しい配列やArrayのメソッド、クラス定義などを紹介し、技術の引き出しを増やし役立つテクニックになることを期待している。,Linked_in
726656,Windows 10 April 2018 Updateの新機能,テクノロジー,Windows 10の2018年最初の大型アップデートであるApril 2018 Updateにより、新たな機能が追加される。タイムライン機能による操作履歴の遡りや、近距離共有、Edgeブラウザの機能強化が行われ、スマホとPCのデータ転送やWebサイトの翻訳などが可能になる。これにより、Windows 10の利便性が向上する。,Linked_in
2895066,タイムマネジメント：在宅勤務,ビジネス,在宅勤務ではタイムマネジメントが重要であるため、このコースは在宅勤務をしている人や検討している人に役立つタイムマネジメント術や集中力を維持するための手法を提供します。適切な作業環境、スケジュール、割り込みやオンライン会議のコツなどについても解説します。,Linked_in
536595,After Effects CC 2015 基本講座,クリエイティブ,After Effectsは動画制作においてハリウッド映画からWeb動画まで幅広い分野で使われるソフト。本コースで初心者でもマスターできる基礎操作やアニメーション、マスク処理、3Dレイヤーなどを習得しよう。日本向けに再構築されたカリキュラム。,Linked_in
726657,Premiere Pro CC 2018 基本講座,クリエイティブ,AdobeのPremiere Proは広く利用されているビデオ編集ソフトで、初心者からプロフェッショナルまで幅広いユーザーに対応しています。このコースでは、ビデオ編集の基本的な操作方法を解説します。例えば、映像を入れ替えたり、BGMの音量を調整して映像を引き立てたり、VR動画を利用する方法などが説明されます。自分でオリジナルな作品を作りながら楽しんで学習することができます。,Linked_in
620026,macOS Sierraの便利ワザ,テクノロジー,Mac初心者でも標準機能で環境を自分好みにカスタマイズできる方法を紹介するコースがあります。FinderやPDFの利用法、スクリーンショットの撮り方などを含む便利なテクニックが学べます。自分に必要なレッスンを参考に、Macの使いやすさを向上させましょう。,Linked_in
620027,ECMAScript 6でReact.jsのアプリケーションを作ろう,"クリエイティブ, テクノロジー",ReactはFacebookが開発するJavaScriptライブラリであり、HTML要素を動的に作成しページに表示することができます。このコースではReactを使った簡単なマルバツゲームの作り方を解説します。Reactの機能や設定について詳しく説明し、効率的なアプリケーション作りのための基礎を学びます。,Linked_in
541935,エヴァン・チェンのキャラクター・デザイン,クリエイティブ,エヴァン・チェンはセサミ・ワークショップに所属し、象徴的なキャラクターたちのデザインを手掛ける一方、2Bsオリジナルのデザインや製品も作成している。彼の分身であるエワーのキャラクターは、30代のときに作った自身の作品がセサミストリートの作品として受け入れられたことから生まれた。これが彼のキャリアと描画スキルが進むきっかけとなった。,Linked_in
2705525,ChatGPT 入門,ビジネス,2022年に登場したChatGPTは、AIによる効率化により、ビジネスに重要な役割を果たしている。本コースでは、ChatGPTの操作方法やビジネスでの活用法を解説し、初めて利用する方でも理解できるようにする。無料プランと有料プランの違いや文章の作成・修正手順、マーケティングやブランディングへの活用方法など、具体的に説明する。,Linked_in
3142665,React.js 基本講座,テクノロジー,React.jsはJavaScript ライブラリであり、シングルページアプリケーション（SPA）を開発するためのフレームワークである。このコースでは、実践的な環境と構成でReact.jsを学び、具体的な作業を通じて新しいJavaScriptの構文やReact特有の機能について解説し、Reactアプリケーションの組み立て方を学ぶことができる。,Linked_in
639478,InDesignで行う日本語組版のための横組み設計,クリエイティブ,Adobe InDesignの日本語組版機能は、日本語の文字特性に応じた機能が豊富に用意されており、JIS規格に基づいているため読みやすいドキュメントの制作が可能です。このコースでは、文字の基礎知識や紙面設計などの日本語組版の基礎を学び、ワンランク上のドキュメント制作方法を紹介しています。ぜひ実務での制作に活用してください。,Linked_in
3897104,ESGに配慮したサステナブルサプライチェーン,ビジネス,世界的な大企業がグローバルサプライチェーンでESG戦略を採用することが求められ、ESGに配慮したサステナブルサプライチェーンを確立することが叫ばれている。本コースでは、ESGとサプライチェーンの関係や課題、環境に配慮したサプライヤーネットワークの競争上の優位性などが紹介される。,Linked_in
737787,ビジネスセンスの磨き方,ビジネス,ビジネスセンスとは、経営方法を理解していることであり、自社の競争優位性や業績、競合他社などを十分に理解する必要がある。このコースは、ビジネスに関する知識や手法を提供し、ビジネスモデルや財務、競争戦略、マーケティング、研究開発、人材管理などを幅広く扱う。この知識を深め、適切な判断を下すことができる。,Linked_in
737786,Excel 2010でグラフを活用する,"テクノロジー, ビジネス",このコースではExcel 2010で初めての方もグラフ作成を手軽に行えるように、グラフ作成の基本や用途に合わせた種類などを解説します。縦棒グラフや横棒グラフ、複合グラフについても触れ、数値データを可視化する方法をマスターすることができます。,Linked_in
