Course ID,Course Title,Categories,Description,提供元
538783,After Effectsで行う画像編集,クリエイティブ,After Effectsは動画作成にも使われますが、静止画の加工や編集にも使えます。このコースで基本的なやり方、画像加工、3D機能の活用法などを学べます。動画以外にも使えるAfter Effectsの静止画作成能力を体験しましょう。,Linked_in
726646,Windows 8.1 基本講座,ビジネス,Windows 8.1では使いやすいアプリが多く搭載されており、タブレットでも操作が容易。本コースでは基本的な操作からファイル管理、各アプリの利用方法、セキュリティ設定まで、David Rivers氏のカリキュラムをわかりやすく再構築したコースです。,Linked_in
4361231,ストレスの多い状況で意思決定をする,ビジネス,ビジネス上の決断にストレスがかかる場合でも、プレッシャーを味方につけることで効果的なリーダーシップを発揮できる方法が学べる。ストレスを減らすのではなく、耐性をつける手法やバイアスの罠から自分を守るテクニックがあり、視野を広げて隠れた選択肢を探すことが大切だ。質問によって機会費用を特定し、緊急時にリーダーとしての役割を果たすコツや、適切なリーダーに従う判断基準も紹介する。,Linked_in
2873262,Windows 10 すぐに役立つ便利技,テクノロジー,Windows 10はビジネスやプライベートに広く使われており、効率的に活用するための機能やツールが多数ある。年2回の大型アップデートで新機能が追加されるため、最新情報を得ることも重要。このコースではIMEのカスタマイズ方法やキーボードショートカット、複数ディスプレイの設定方法など、即使えるWindows 10の便利機能を解説する。,Linked_in
561310,PowerPoint 2016 基本講座：基本操作,ビジネス,PowerPointは、プレゼンテーションの制作や発表を支援するソフトウェアであり、スライドやイラスト、アニメーション、動画ファイルなどを作成できる。このコースでは、PowerPoint 2016の基本操作や機能、スライドマスターやオブジェクトの設定方法などを紹介し、熟知すれば自由に使いこなせるようになると伝えられる。,Linked_in
726650,Access 2013の便利技,"ビジネス, テクノロジー",ビジネスで活用可能なMicrosoft Access 2013の便利なツールや機能を紹介するコース。テーブルやクエリのカスタム書式やオートナンバー、ナビゲーションフォーム、レポートでのグラフ作成、マクロ機能の作成手順など、作業を自動化して作業効率をアップする方法について解説します。Accessをより活用したいビジネスマンに必見。,Linked_in
539865,MuseでバンドのWebサイトを作ってみよう,"クリエイティブ, テクノロジー",Museを利用することでWebデザイナー以外でもスタイリッシュなWebサイトを作ることができる。このコースでは、アーティストのPRサイトを例に、サイト構成や素材のレイアウト、リッチメディアの埋込み方、SNS連携、モバイル機器対応などのテクニックを学べる。実践的なテクニックをマスターしたい人は参加を。,Linked_in
726651,Access 2016：フォームとレポート,"ビジネス, テクノロジー",Access 2016でのフォームやレポートの作成方法とテクニックを学ぶコースが開講される。自分でフォームを作成する方法や、売上伝票形式のフォームや請求書形式のレポートを作成する手順などの解説があり、ビジネスにおいてAccessを活用できるようになる。,Linked_in
726652,Access 2013：フォームとレポート,"ビジネス, テクノロジー",Accessでビジネスで活用するには、フォームやレポートの機能を理解する必要があります。このコースでは、Access 2013で自分でフォームやレポートを作成する方法や、売上伝票形式のフォーム、請求書形式のレポートを作成する手順など、さまざまなコツやテクニックを解説します。,Linked_in
4505306,Copilot for Microsoft 365 入門,"ビジネス, テクノロジー",Microsoft 365 Copilotは、500文字を100文字以内に簡略化するAIアシスタントです。様々なMicrosoft 365アプリに含まれるCopilotを用いることで、ワードやエクセル、パワーポイントやアウトルック、チームにおいて、手順をさせたり、表現方法の改善などの日常業務をクリエイティブかつ効率的に行うことができます。この講座では、Microsoft 365 Copilotを用いたWord文書の添削方法、Excelでのデータ分析方法、PowerPointのスライド作成方法、Outlookでのメール要約方法、Teamsを使って会議の論点を整理する方法を紹介します。,Linked_in
726653,Access 2016：クエリ,ビジネス,ビジネスに役立つMicrosoft Accessのクエリを学び、アップデートや重複、不一致などのデータ操作に使用できる関数式を習得しましょう。実例を交えて詳しく解説することで、Accessのクエリをビジネス現場でより活用できます。,Linked_in
537205,Revit 2016 基本講座,クリエイティブ,建設現場で画期的なシステムとして注目されるBIMを、初心者でもわかりやすく学べるAutodesk社のRevitを使ったコースがあります。BIMの概要から幅広い内容を学べ、基本設計図一式を作成できるようになるため、BIMの入門として有効です。必ず普及してくるBIMの導入に役立てましょう。,Linked_in
541941,ふたつの世界のはざまで タイニーインベンションズのハイブリッド・アニメーション,クリエイティブ,２人のアニメーターが出会い、タイニーインベンションズを設立。手作りとデジタルの両要素を駆使して、制作過程でキャラクター、セット、ライティングを再現。このドキュメンタリーでは、設立の経緯と最新作「Between Times」の制作過程について紹介。,Linked_in
3143303,オンラインで共同作業を行うには,ビジネス,自宅でのテレワークの普及に伴い、基礎的なITスキルは必須となった。このコースでは、オンラインコミュニケーションや共同作業を行うための基礎知識やスキル、ネットの安全な使い方や詐欺から身を守る方法を学ぶことができる（米国トレーナーGarrick Chow氏のコースを日本向けに再構成したもの）。,Linked_in
804035,Animate CC 2019の新機能,クリエイティブ,Adobe Animateが2019にアップデートされ、機能が強化され、Web以外の幅広いプラットフォームで利用できるようになった。レイヤーや描画ツールの機能が向上し、高度なアニメーション機能が加わった。ツールやパネルの操作性も改善された。このコースでは、新機能や改善点を詳しく紹介する。,Linked_in
774922,AutoCAD LT 2019 基本講座,クリエイティブ,AutoCAD LTは、AutoCADの3D機能とカスタマイズ機能が省かれたもので、2Dの作業は同等。このコースでは、AutoCAD LTの基本操作方法や必要な機能を順に紹介。図面作成に必要な設定項目などを基礎から解説し、AutoCAD LTを始める人にも分かりやすくする。ぜひこのコースを利用して、AutoCAD LTを使いこなしましょう。,Linked_in
547005,Java オブジェクト指向プログラミング講座,テクノロジー,Javaは現在、最も一般的なプログラミング言語であり、このコースではカプセル化、継承、多態性の３つの機能を説明します。UMLモデルとJavaプログラムを対比させて説明する方法もあります。このコースでは、UMLツールを使用してソースコードテンプレートを自動生成する方法も紹介します。オブジェクト指向による高品質なプログラム開発技法の基礎を学びましょう。,Linked_in
524382,Photoshopのペイントツールでレタッチを楽しもう,クリエイティブ,Photoshopには様々なペイントツールが用意されており、それらを習得することで写真の細かなレタッチや編集が可能になる。また、オリジナルブラシや塗りつぶし、暗室エフェクトなども手軽に加えることができる。ペイントツールの使い方を習得することが、絵や写真を美しく仕上げるために重要だ。,Linked_in
617291,SEOの基礎,ビジネス,検索エンジンを使ってユーザーをウェブサイトに結びつけるSEOとは何か、初心者でも理解できる構成で解説するコース。Googleのアルゴリズムや評価指標、ツールの活用方法も解説し、今後のSEOに求められる考え方やNG行為についても説明する。SEOの基礎を学び、サイトのアクセスアップに役立てよう。,Linked_in
2705739,マーケティングの基礎,ビジネス,マーケティング担当者は、分析的思考に基づき、顧客とブランドを結びつけ、魅力的なストーリーを創造する必要がある。コースでは、フレームワークから必要な要素を学び、効果的な顧客のブランド体験を生み出すことができる。各要素の役割と相互影響を理解することで、マーケティング全体像を把握できるようになる。,Linked_in
713325,Audition CC 2018 基本講座,クリエイティブ,Adobe Auditionは音声編集ソフトで、映像のサウンド編集やラジオ番組制作などで使われる。このコースでは、Auditionの基礎知識から各モードの使い方、エフェクトやノイズ処理の実例、Premiere Proとの連携方法まで詳しく解説する。Auditionの強力な機能をマスターしよう。,Linked_in
804034,リーダーのための創造性を高めるテクニック,ビジネス,創造力は自由な発想と創造する習慣によって高められます。このコースでは個人とチームリーダーの両方が、実用的なトレーニングを毎週実践することができます。紙やアイデアを使って、工作をするように創造力を養い、あらゆる面で活用しましょう。,Linked_in
4479898,優先順位をつけて仕事を進める,ビジネス,限られた時間で最大の価値を出すために必要な優先順位を学ぶことができます。緊急性と受容度のマトリックスに基づく即決するシンプルな方法や最大の価値を得るためのマインドセットを身につけ、限られた時間で合理的な結果を出しましょう。,Linked_in
523059,Photoshop 描画モードをマスターしよう,クリエイティブ,「描画モード」の使い方を学べるビデオトレーニングがあります。Photoshopのレイヤーを効果的に使うために必要不可欠な機能で、様々な形に色を変化させたり、明るさの変化を印象的にコントロールすることが可能です。ブラシの使い方についても解説されています。ドイツのデジタルアーティストOlaf Giermann氏が開発したカリキュラムを日本のユーザーにわかりやすく再構築したものです。,Linked_in
527659,PaintShop Proでフォトレタッチ,クリエイティブ,PaintShop Proは多機能な画像編集ソフトで、写真の整理・修整や合成も簡単に行える。このコースでは、ペンタブレットIntuos Artを使いながらレタッチに関する機能やツールの使い方を解説する。ペンの筆圧やタブレットのファンクションキーを利用することで作業に集中できる。サイドボタンへの機能割り当ても解説しており、レタッチのテクニックとペンタブレットを使って撮った写真を「お気に入りの一枚」へと仕上げることができる。,Linked_in
2705740,統計学の基礎：確率,テクノロジー,「統計学の基礎」シリーズの2作目は確率に焦点を当て、日常生活での予測や意思決定にも役立つ基本的な確率の用語、公式、分析方法を説明しています。順列、組み合わせ、条件付き確率、Z値などを含む内容で、具体例も挙げながらわかりやすく解説されています。,Linked_in
561308,C# 入門,テクノロジー,C#はWindowsやWebアプリを開発するために作られたオブジェクト指向プログラミング言語。初心者向けに基礎を解説し、データ型、制御文、配列、オブジェクト指向の基礎、クラスの説明など幅広く取り上げる。C#を学び、多様なアプリケーションを開発するための基礎を身につけよう。,Linked_in
570002,Adobe Camera Raw 活用術,クリエイティブ,Adobe Camera RawはRaw現像に特化したソフトウェアで、Raw画像の補正や作品への作り込みが可能です。このコースでは、編集方法や作業効率を上げる機能、プリセットの作成法などを解説しています。Camera Rawを活用して手元のRaw画像をワンランク上の写真に仕上げる方法を学びましょう。,Linked_in
570003,Excel VLOOKUP関数実践講座,ビジネス,ExcelのVLOOKUP関数は業種を問わず、作業効率を上げる関数として利用されています。このコースでは基礎知識から、納品書のテンプレートや新旧二つの表を見比べる方法などを紹介し、実践的な使い方を解説します。IF関数やIFERROR関数と組み合わせる方法も説明します。VLOOKUP関数を使いこなせるようになりたい方におすすめです。,Linked_in
783628,集中力を保つには,ビジネス,カレンダーを活用し高い集中力を保つことが本当に効率を高める重要な手段である。このコースでは、集中力を強化するための戦術的で即効的なテクニックを説明し、作業に専念する手段を発見することで、職場と家庭における人間関係を守ることができる。集中力のマネジメントは運転スキルのようなもので、このコースでスキルを身につけ有意義な時間を過ごそう。,Linked_in
2703569,ビジネスアナリシスとは,ビジネス,ビジネスアナリシスの意味や重要性を理解するためのコース。職種、コンピテンシー、調査領域の側面から解説し、ビジネスアナリストを目指す人にはキャリアパスも紹介する。知識やスキル、能力を把握し、具体的な役割と活用方法を学べる。,Linked_in
541712,Emmetでコード入力を速めよう,テクノロジー,AngularJSはHTMLを拡張するフレームワークで、ディレクティブを使用してWebページを動的に操作できます。このコースではAngularJSを使った入力フォームの処理方法を紹介し、効率的なWebアプリケーション制作をサポートします。,Linked_in
726641,OneNote 2013 基本講座,ビジネス,OneNoteはMicrosoftが提供する高機能なデジタルノートアプリケーションであり、OneDriveを利用することでいつでもどこでも編集可能。このコースでは基本的な機能からノートブックの共有など豊富な機能を説明します。,Linked_in
561544,Visual Basic 入門,テクノロジー,Visual Basicは初心者向けプログラミング言語で、様々なアプリケーションを簡単に開発できる。このコースでは基礎的な文法から高度な機能やLINQまで習得可能。Visual Basicの基本をマスターしよう。,Linked_in
726642,OneNote 2010 基本講座,ビジネス,OneNoteは様々な情報を一元的に管理できる高機能なデジタルノートアプリケーションであり、このコースでは基本的な機能や使い方が解説されている。新規ノートブックの作成、文字の書式設定、表や画像の挿入、連携や共有など豊富な機能が詳しく説明されているので、OneNoteのテクニックを基礎から学ぶことができる。,Linked_in
541950,ショーン・ダガンの風景写真合成テクニック,クリエイティブ,ショーン・ダガンはアイスランドの原始的な風景に惹かれ、それらを写真に撮るだけでなく、それらを組み合わせて空想上の風景を作ろうとします。このドキュメンタリーでは、ショーンがPhotoshopを使用してアイスランドの氷盤や火山を合成するまでの全作業行程が紹介されます。,Linked_in
540863,Word 2016 すぐに役立つ小ワザ集,ビジネス,Word 2016には便利な機能が多数備わっているが、知られていないことが多い。本コースでは、使いやすい小ワザや機能を紹介し、既定の設定をカスタマイズする方法、目的に応じた表示方法、文字や表の作成に効果的なテクニックを提供する。文書作成をより素早く効率的に行うために、本コースを是非参考にすることをお勧めする。,Linked_in
2705741,生成AI：進化した思考型オンライン検索,ビジネス,オンライン検索の未来に備えるために、検索エンジンから推論エンジンへ移行することが必要になっています。このコースでは、生成AIを搭載した推論エンジンの特徴や活用方法について、エキスパートのインタビューを交えて解説しています。また、プロンプトエンジニアリング力を伸ばす方法についても紹介しています。,Linked_in
526570,InDesign CC 2015のアップデート,クリエイティブ,"InDesign CC 2015 has new features that simplify tasks that were once complex. This course focuses on these new functions, such as setting paragraph background colors and adding images to tables, to make work more convenient. These features are powerful and easy to use, with advanced settings available, making them useful for generating satisfying documents quickly and efficiently. Learn and use these new functions for a simple workflow.",Linked_in
2885002,職場でセンシティブなトピックについて話すには,ビジネス,職場で従業員が本当の自分を出せると、創造性や意欲の向上、効率化を実現できますが、人種や宗教、性的指向などの問題が影響を与えることがあります。このコースでは、対話を通して違いを乗り越えるための実践的なテクニックや、信頼と寛容を育む企業文化を構築し、インクルージョンを意識して会話を進めるための効果的なスキルを学ぶことができます。,Linked_in
2885003,さまざまな世代の社員をマネジメントするには,ビジネス,多様な世代が働く職場には世代差の問題が生じる可能性がありますが、このコースでは多世代マネジメントの基本と、全ての世代を尊重し生産性を高める方法について解説します。世代の差に囚われず、協力することで高い価値を生むこと、多様な世代を活用するポイント、年齢のダイバーシティを推進する対策などについて具体的に説明します。全ての世代を活かすことで生き生きとした企業文化を育めます。,Linked_in
4464162,第４次産業革命（インダストリー4.0）の基礎,クリエイティブ,「インダストリー4.0」は、大規模かつ低コストな自動化とAIを核とした第４次産業革命である。この革命は、学びや仕事、移動手段、コミュニケーション方法、交流の仕方に大きな変革をもたらす。このコースでは、AIやブロックチェーンなどの主なテクノロジーを概説し、都市や産業、人々に及ぼす影響について解説する。個人や組織として行動を起こすためのヒントも紹介する。,Linked_in
765510,良い信頼関係を築くには,ビジネス,信頼関係を築くためには、信頼の輪モデルを利用することが有効である。このモデルは3つの輪から成り、内側から外側に向かって、信頼に値する人物になる、日常的な関係を築く、相互のメリットから関係を築くことが大切であることが示されている。また、バーチャルチームでの信頼関係の構築方法や、信頼関係が損なわれた場合の修復方法も学ぶことができる。,Linked_in
788873,Excel 2019 基本講座：基本操作,ビジネス,Excelを使う際、基本操作をマスターすることで作業時間を短縮し、生産性を高めることができます。このコースではExcelの基礎知識やデータの入力・編集、データの検索・置換などについて解説し、Excelの様々な機能を活用するための基本知識を身につけることができます。,Linked_in
788872,Excel 2019 基本講座：数式・書式設定・表作成,ビジネス,Excelには多くの機能やツールがありますが、知らない人も多いです。基本操作をマスターして作業時間を短縮し、生産性を高めましょう。このコースではExcel 2019の数式・書式設定・表作成の基本機能を解説します。四則演算の基礎知識や頻繁に使用する関数、表の調整や表示形式などについて説明します。Excelでこれらの機能を活用するための元となる知識を身につけることができます。,Linked_in
524512,Illustrator イラスト作成実践講座,クリエイティブ,このIllustratorコースでは、初心者から上級者まで幅広く対象とし、簡単なキャラクターの描き方や立体表現、ペンツールの解説など、Illustratorの使い方を詳しく解説しています。クリップアートやカットを簡単に描けるようになり、レベルアップできます。,Linked_in
788874,Excel 2019 基本講座：グラフ・ワークシート・印刷,ビジネス,Excelの基本操作をマスターし、Excelでの作業時間を短縮して生産性を高めることができます。このコースではExcel 2019のグラフ・ワークシート・印刷などの基本機能を解説し、グラフの種類やSmartArtの挿入、ワークシートの移動やコピー、印刷時のページレイアウトの設定方法などを説明します。Excelでこれらの機能を活用するための知識を身につけることができます。,Linked_in
550801,Excel 2016 ピボットテーブル活用術,ビジネス,このコースは初心者でもExcelのピボットテーブル機能を簡単に使えるように構成されており、売上分析やランキングなどのさまざまな角度から集計表を作成する方法を解説します。さらに、結果をわかりやすく可視化する方法や実務での失敗例と対処法も説明します。集計・分析業務の効率アップに必要なピボットテーブルを活用するためのコースです。,Linked_in
3008505,Windows 11 基本講座,テクノロジー,Windows 11はWindows 10の後継OSで、使い勝手はそのままに新しい外観や機能が追加された。このコースは初心者向けで、文字入力切り替えやMicrosoft Edgeの設定、仮想デスクトップの操作やファイル管理などが解説され、Windows 10ユーザーでもWindows 11の新しいデザインやメニューの違いがわかることができる。基本的な機能や操作方法を確認することができる。,Linked_in
4536022,Cisco Certified Network Associate (200-301 CCNA) 試験対策：IPサービス,テクノロジー,CiscoはIPサービスに関する資格であるCCNAも提供し、SNMPやDNS、システムログ管理などネットワークの管理や運用でよく使用される仕組みについて、ネットワークシミュレーターを使って実践的に解説している。このコースでIPサービスに関する知識を身につけ、現場での理解を深めることができる。,Linked_in
525842,JavaScript 実践講座：Google Chartsで図表を作ろう,"クリエイティブ, テクノロジー",このコースでは、Google ChartsとJavaScriptを使って直感的に理解できるインフォグラフィックスを作る方法について解説している。Google Chartsは様々な種類のチャートの作成やジオチャート、タイムライン機能に加え、動的にサイト上で表示することができる。詳しくない人でも、このコースをマスターすれば簡単に作成できる。,Linked_in
4536023,試験対策：基本情報技術者試験 セキュリティ,テクノロジー,基本情報技術者試験は、情報技術の基礎知識と技能を認定し、IT業界での就職やキャリアアップに役立ちます。このコースでは、シラバスにある「セキュリティ」の項目を学び、情報セキュリティとそれに対する脅威や対策について解説します。基本情報技術者試験対策にはもちろん、情報セキュリティについての基礎知識を身につけることにも役立ちます。,Linked_in
2824156,After Effects 2020の新機能,クリエイティブ,After Effectsの新しいバージョン2020は、使い勝手を改良して効率化に役立つ機能追加があります。このコースでは、エフェクトの変更点、エクスプレッションの改良、レイトレース3D廃止への対処法などを詳しく解説します。After Effects 2020の主な変更点を短時間で理解できます。,Linked_in
2835055,Windows 10 May 2020 Updateの新機能,テクノロジー,"Windows 10 May 2020 Update introduces new features and enhancements such as cloud-based PC reset, easier IME customization, graphing capability in Calculator, and improved Notepad functionality. This course will cover the new improvements in detail to help you make the most out of your Windows 10 experience.",Linked_in
2837234,Revit 2021 基本講座２：ファミリ・レンダリング・集計,クリエイティブ,RevitはBIMソフトの中でも最もポピュラーなもので、3Dモデルだけでなく仕上げや工程などの情報を一元管理し、高度な設計業務が可能です。本コースでは、Revit 2021を使ったファミリ・レンダリング・集計の基礎を学びます。具体的には、細部の作成、集計表を用いた面積集計、ファミリの作成方法やパース、ムービー作成の手順を解説しています。,Linked_in
706540,Dynamo 基本講座,クリエイティブ,Dynamoはビジュアルプログラミングツールで、プログラミング知識不要でジオメトリの操作やRevit内のデータ処理ができる。本コースではDynamoの基本操作から、演算、ジオメトリの作成、Revit要素の情報操作、パッケージを使用しての操作自動化まで紹介する。Dynamoの基本的な使い方をマスターするには、是非参加してほしい。,Linked_in
3155464,チームの協力関係を育む,ビジネス,チームで成果を上げるためには、協力関係を築くことが必要ですが、それは最初からあるわけではありません。コミュニケーションの方法を変えることが協力関係を築くための最も有効な手段です。このコースでは、協力関係を育む基本やポイントを学び、チームの協力関係を築くことができます。,Linked_in
4404701,ビジネスにおけるサステナビリティ戦略,ビジネス,ビジネスは持続可能性の概念を取り入れることで、収益とブランドの評判を向上させることができる。このコースでは、持続可能なビジネス運営のための財務的、社会的、環境的戦略を説明します。従業員エンゲージメント戦略やサステナブルな製品の生み出し方、環境に配慮した業務運営の方法やコンプライアンス遵守に向けた対策も紹介されます。,Linked_in
534792,Photoshop レイヤーとマスクをマスターしよう,クリエイティブ,Photoshopでの画像編集に必要なレイヤーとマスクの使い方を学び、選択範囲やチャンネルとの関係を習得することで、より複雑な編集ができるようになる。実際に合成作品を作りながら、必要な操作を習得しよう。,Linked_in
4404702,LGBTQ+の従業員への理解と支援,ビジネス,LGBTQ+の従業員は、自分らしさを隠して仕事をするプレッシャーを感じ、実力を発揮できないことがある。このコースでは、LGBTQ+の同僚をサポートする方法や、アライとして支援する方法、LGBTQ+に対するマイクロアグレッションの止め方、そしてインクルーシブな企業文化を推進するための戦略について解説する。,Linked_in
3067959,多様性に富んだチームをマネジメントするには,ビジネス,マネージャーが従業員の多様性を認め、インクルージョンを促進することが重要であり、そのためのマネジメントスタイルやベストプラクティスについて解説するコース。オープンドアポリシーの活用術やチームメンバーとの信頼関係を深める方法など、尊重される居心地のよい職場環境を作るためのアドバイスも提供される。また、差別的な言動や評価に関する実践例も紹介される。,Linked_in
5041749,Excel 2013：書式設定,ビジネス,Excel書式設定機能を利用することで、西暦から和暦への日付変換や数字の単位付き表示を再入力することなく簡単に実現できる。罫線の種類や背景色のパターン、条件に一致した書式などの仕方を学べば、適切な書式を素早く設定できるようになるという。Excel 2013での書式設定方法について解説する。,Linked_in
708717,C# 基本講座：プログラミングの基礎,テクノロジー,C#は静的な型付け言語で、Visual Studioの補完機能も使え、高速な開発を可能にする言語である。静的な型付け言語やLINQ、ラムダ式や非同期処理などの特徴を理解し、C#の良さを生かしたコーディングができるように、C#の基礎から特有の機能の使い方まで幅広く紹介する。Visual Studioの使い方なども解説し、より良いコーディングを目指す。,Linked_in
536979,Photoshop CC 2015 基本講座,クリエイティブ,Photoshopは写真編集の方法を変えたソフトで、現在はあらゆる現場で使われており、本コースでは操作の基本を学ぶことができる。画像切り抜きやレイヤー操作、色や明るさの調整などが取り上げられ、ビジュアル制作分野で使えるスキルが満載。Photoshopの「基礎体力」を身につけよう。,Linked_in
541089,Nik Collection 入門,クリエイティブ,Nik Collectionは、PhotoshopやLightroomなどのプログラム用の7つの無料画像編集プラグインで、高度なフィルタやプリセットを備えている。本コースでは、コントロールポイントなどの操作方法を学び、レタッチ方法やモノクロ写真の作成、フィルムタッチの写真加工、HDR画像の作り方などを解説する。Nik Collectionの機能を学び、自分の写真をより魅力的に仕上げよう。,Linked_in
2881198,コースサマリー：良好な人間関係を築くコミュニケーション,ビジネス,「良好な人間関係を築くコミュニケーション」コースの概要を5分で学ぶことができる。コースは音声のみのオーディオコースで、興味のある人は詳しく学ぶために視聴することができる。,Linked_in
2312427,Microsoft Teams：ビデオ会議とライブイベント,ビジネス,Microsoft TeamsにはWeb会議とライブ配信の機能があり、生産性の向上や共同作業の効率化につながる。本コースでは、参加手順や開催方法を説明し、背景変更やファイル共有、録画手順なども丁寧に解説する。,Linked_in
3019401,Microsoft Teams：ファイルの共有と管理,"ビジネス, テクノロジー",Microsoft Teamsを利用することで、ファイルを手軽に共有するだけでなく、会議中に編集したり、モバイルで操作したり、クラウド上で整理したりすることができます。このコースは、Teamsに基本的な知識がある方を対象に、ファイルの効率的かつ生産的な取り扱い方法を解説し、共有方法や編集権限の変更、外部ユーザーへの共有方法などを説明します。,Linked_in
4378454,５つの競争要因分析とは,ビジネス,マイケル・ポーター教授が提唱した「ポーターのファイブフォース（５フォース）」は、世界中に広まった環境分析手法の一つである。この手法は、新規参入業者の脅威、代替品の脅威、売り手と買い手の交渉力、既存企業間の競争といった５つの競争要因を分析するもので、具体例を用いて解説する。,Linked_in
2909721,戦略的な交渉術,ビジネス,交渉は勝ち負けだけでなく、関係構築が重要。このコースでは、実用的な交渉術や過ちの回避方法を紹介し、良好な関係を築きながら成果を出す交渉を行う方法を解説。適したツールとテクニックを身につければ、困難な交渉でも成果を得られる。,Linked_in
546530,Photoshopで「飛翔する鶴と富士」を描く,クリエイティブ,日本画の道具立てや顔料は独特で、デジタル表現は難しいが、このコースではPhotoshopを使い、選択範囲やレイヤー機能を上手く使って日本画風のテクスチャー感を与える方法を「飛翔する鶴と富士」を描きながら解説する。日本画好きはデジタル描画のテクニックを学ぶことをお勧めする。 (100文字),Linked_in
3155690,パフォーマンス・マネジメント：パフォーマンスレビューの実施,ビジネス,パフォーマンスレビューは従業員のモチベーションを高めて成長を促す機会である。このコースでは従業員にとって有益なレビューを行うために必要な準備やプロセス、作成時のガイドラインや面談のポイントに加え、ミスの回避方法や話題を和らげるためのヒントを解説する。,Linked_in
639747,PowerPoint 2016 for Mac 基本講座,ビジネス,マイクロソフトが提供するMac版スライド作成ソフト「PowerPoint for mac」の基本的な操作方法や機能を紹介するコース。Windows版とほとんど違いがなく、スライドマスターやスライドレイアウトの使い方、図形の編集方法、動画ファイルの挿入手順、スライド発表のリハーサル機能などをわかりやすく解説し、プレゼンマスターになるための基礎を身につける。,Linked_in
3052238,Word 2021 基本講座 (Office 2021/LTSC),ビジネス,Microsoft Wordは高機能なワープロソフトで、ビジネスやプライベートで広く利用されている。このコースではWord 2021およびLTSCの基本機能とツールを解説し、文字入力や書式、表や画像の挿入、校閲やレイアウトの設定、スタイルやテーマの利用方法を説明する。Wordの機能を使いこなせるようになる。,Linked_in
523678,Lightroomではじめる写真の整理と編集,クリエイティブ,"Photoshop Lightroom allows for easy organization and enhancement of photos, making it easier to find and correct images. With various tools and efficient organization methods, users can improve the quality of their photos and create stunning works.",Linked_in
2383847,Slack 入門,ビジネス,リモートワークが定着する中、コミュニケーションツールとしてSlackが注目を集めています。多くの日本企業でも導入され、ビデオ通話などを組み合わせることでより活用されています。本コースでは、Slackの基本的な使い方を初めて使う人にもわかりやすく解説しています。,Linked_in
4381604,職場の人間関係を良くする,ビジネス,組織が成功するためには、個人が主体的に考え、働くことが大切である。組織の成功循環モデルにはバットサイクルとグッドサイクルがあり、コースではこれに基づいて、人間関係を良くするための方法を説明する。コミュニケーションに関しては、量を増やす3つの方法と、相手との距離を縮めるための3つのポイントがある。これらを学び、簡単に実践することで、個人・組織ともに活性化することができる。,Linked_in
2919783,Blender 基本講座,クリエイティブ,Blenderはオープンソースの3DCG制作ツールであり、最近ではゲーム開発やアニメ制作でよく使われています。このコースでは、Blenderでのモデリングからアニメーション作成までを一通り学ぶことができます。インターフェースの紹介から始まり、ポリゴンやモディファイアを使ったモデリング、キャラクターアニメーションやレンダリングについて解説します。基本的な3DCGの知識も身につけられます。,Linked_in
523438,CreateJSの新機能,"クリエイティブ, テクノロジー",CreateJSのアップデートでの変更点により、以前のJavaScriptコードが動かなくなる可能性がある。本コースでは、影響の大きい点を解説し、修正方法を説明する。必要に応じてイベントリスナーの採用やPreloadJS、SoundJSの変更を行う必要がある。,Linked_in
4381603,Visual Studio 2022 基本講座,テクノロジー,64bit化され、豊富な補完機能を備えたコードエディターを備えたVisual Studio 2022は、開発者にとって快適な開発環境を提供している。このコースは、基本から機械学習を利用した最新の機能まで幅広く紹介し、開発者がデバッグを効率的に進めることができるよう、便利なオプションを解説する。Visual StudioがどれほどPowerfulなIDEかを知ることができるでしょう。,Linked_in
2919782,AutoCAD LT 2020 基本講座：基本操作,クリエイティブ,AutoCAD LTは2次元CADのスタンダードで、3D機能やカスタマイズ機能を省いたもの。本コースではAutoCAD LT 2020の基本的な操作と作図法を徐々に紹介し、オブジェクトスナップ、トラッキング、オフセット、トリム、画層を利用した作図や編集機能についても解説する。,Linked_in
525618,PhoneGap Buildでカメラアプリを作ろう,テクノロジー,PhoneGap Buildを使い、JavaScriptやjQueryを使ってスマートフォン向けのカメラアプリを作成する方法を解説するコース。素早くWeb上にアップロードし、モバイル端末向けのアプリに変換可能なPhoneGap Buildの使い方も学べる。,Linked_in
592671,Microsoft Projectで進捗を管理する,ビジネス,Microsoft Projectはプロジェクトマネジメントに役立つツールであり、コースではダイナミックスケジューリングを活用した進捗管理方法を解説している。実績入力やビューの作成、Excelからのデータインポートなどを学べる。,Linked_in
2892077,インクルーシブにチームを率いるには,ビジネス,多様性だけではなく、インクルージョンの実現も重要。このコースではインクルーシブな職場環境を確立し、多様性のあるチームを効果的に率いる方法を解説。規範の策定手順や心理的安全性の確保、文化的背景を考慮したフィードバックの仕方を説明し、マイクロアグレッションを防ぐヒントや、無意識的な排除を防ぐ言葉づかいも紹介する。,Linked_in
4572132,ノンプログラマーのためのPython,テクノロジー,Pythonを使ったプログラミングを学ぶことは、経験がなくてもデータ分析や意思決定のために自作プログラムを作成することができるようになるため有用です。このコースでは、Python言語の基本的な使い方を学ぶことができ、リストやforループ、関数を含む、簡単なゲームを作成することができます。これによって、小さなプログラムが作成できるようになるだけで、デスクワークが大きく変わることができます。,Linked_in
